0.502787,0.539655,0.559872,0.532752,0.493761,0.535015,0.529269,0.533584,0.553831,0.468712,0.491782,0.480918,0.476956,0.580473,0.543025,0.433108,0.516876,0.476535,0.532851,0.498447,0.485192,0.504193,0.505190,0.491703,0.484742,0.488693,0.504120,0.440594,0.482437,0.481119,0.451482,0.492877,0.440566,0.450917,0.430358,0.463679,0.432225,0.448870,0.453486,0.375473,0.448613,0.401929,0.419255,0.404826,0.433882,0.438324,0.469290,0.398157,0.365392,0.363778
0.555133,0.592390,0.545705,0.507445,0.525556,0.541419,0.524066,0.487918,0.418841,0.499263,0.548186,0.516053,0.427154,0.517550,0.428055,0.586559,0.497790,0.452602,0.533634,0.479193,0.513261,0.507335,0.462950,0.519741,0.444661,0.544032,0.483054,0.469673,0.425237,0.538580,0.542269,0.437236,0.537891,0.480930,0.467663,0.458613,0.443926,0.520581,0.458529,0.373350,0.528581,0.451873,0.380274,0.413840,0.385004,0.415677,0.417685,0.405977,0.370335,0.359124
0.569366,0.534079,0.616887,0.506173,0.543002,0.524013,0.485946,0.582554,0.521265,0.487610,0.505097,0.547345,0.461493,0.567328,0.542211,0.497238,0.572796,0.575400,0.537160,0.517229,0.583530,0.553053,0.481976,0.503755,0.502275,0.496897,0.450539,0.524566,0.497860,0.492012,0.542308,0.472680,0.494169,0.482823,0.453823,0.469101,0.500366,0.464174,0.503397,0.426134,0.455633,0.381211,0.437926,0.391642,0.473427,0.444202,0.432550,0.481214,0.450907,0.421104
0.513284,0.489942,0.525855,0.520663,0.504733,0.509180,0.465803,0.572748,0.478943,0.496533,0.555754,0.451370,0.557448,0.554551,0.504313,0.473409,0.507829,0.442028,0.573439,0.516181,0.492061,0.486296,0.526048,0.564695,0.464919,0.491651,0.435726,0.538447,0.520415,0.590780,0.499472,0.475255,0.476791,0.536825,0.444693,0.512342,0.499421,0.449125,0.434631,0.500626,0.513980,0.426239,0.461046,0.500647,0.401866,0.412409,0.375728,0.412117,0.386343,0.379740
0.510335,0.460166,0.486241,0.504281,0.546143,0.494585,0.491987,0.560748,0.565640,0.498916,0.500399,0.542687,0.541621,0.485710,0.532395,0.528547,0.565524,0.482649,0.558724,0.547150,0.492926,0.552335,0.561031,0.476225,0.596657,0.471164,0.481446,0.502327,0.562182,0.540555,0.508495,0.565577,0.531987,0.555860,0.611792,0.505102,0.385975,0.474926,0.436202,0.480279,0.475502,0.405619,0.399146,0.427719,0.442645,0.328954,0.457214,0.427781,0.404920,0.428448
0.497857,0.540321,0.578837,0.580494,0.559314,0.528116,0.492691,0.575488,0.550252,0.518561,0.442719,0.491017,0.441184,0.580359,0.537286,0.493026,0.516183,0.640525,0.573506,0.473584,0.530951,0.471553,0.462614,0.537885,0.621718,0.590592,0.531120,0.516770,0.535433,0.572050,0.472460,0.447734,0.589229,0.508878,0.577690,0.513466,0.556110,0.473322,0.499080,0.533069,0.514181,0.420791,0.495733,0.422874,0.375080,0.448213,0.488628,0.448178,0.368956,0.443845
0.570132,0.522725,0.440517,0.575796,0.574005,0.561567,0.452709,0.484816,0.588880,0.554373,0.560721,0.523979,0.553810,0.511614,0.514190,0.504556,0.546704,0.522906,0.568500,0.565935,0.513901,0.603065,0.499187,0.548835,0.591868,0.608940,0.445163,0.580632,0.592865,0.589125,0.453633,0.507723,0.523140,0.513859,0.574021,0.504123,0.564262,0.525220,0.437722,0.439003,0.454944,0.467964,0.505028,0.449594,0.474651,0.377513,0.308547,0.405970,0.439128,0.394082
0.499549,0.556224,0.620417,0.526696,0.505589,0.505961,0.621140,0.535852,0.559128,0.574348,0.585786,0.493637,0.567552,0.576952,0.552254,0.572384,0.519199,0.542897,0.524358,0.562943,0.521378,0.560119,0.501434,0.548226,0.540353,0.536272,0.562752,0.541638,0.539524,0.459341,0.590402,0.522421,0.524819,0.490738,0.584010,0.493617,0.540574,0.565870,0.562490,0.538190,0.504015,0.429986,0.541934,0.520244,0.482657,0.487548,0.447642,0.419736,0.462150,0.467690
0.500786,0.584519,0.562084,0.579296,0.554930,0.593985,0.581048,0.570468,0.491928,0.562611,0.553555,0.491502,0.568621,0.481293,0.590905,0.624397,0.531277,0.591109,0.580950,0.582278,0.494451,0.576892,0.562202,0.573617,0.561026,0.604403,0.578077,0.590320,0.626465,0.564472,0.599561,0.570608,0.571607,0.527481,0.560644,0.584607,0.523108,0.559331,0.529227,0.462797,0.521251,0.531277,0.460630,0.391687,0.466373,0.426470,0.513916,0.440573,0.424311,0.395296
0.563382,0.528582,0.517537,0.542473,0.525165,0.603543,0.505878,0.547848,0.520230,0.494981,0.617826,0.475185,0.612809,0.494697,0.560662,0.638149,0.476256,0.504823,0.613623,0.571058,0.539493,0.565175,0.532395,0.579667,0.636434,0.560045,0.578319,0.631957,0.646396,0.566733,0.593190,0.549620,0.537843,0.543707,0.525769,0.487876,0.467567,0.501432,0.529460,0.563094,0.482967,0.492852,0.511886,0.513546,0.466730,0.452028,0.526776,0.439624,0.417441,0.361553
0.566218,0.541460,0.632422,0.541795,0.573984,0.591913,0.607904,0.501281,0.613417,0.554503,0.549572,0.538225,0.536779,0.547124,0.468424,0.589797,0.566856,0.536276,0.568919,0.660671,0.601250,0.556757,0.644077,0.557644,0.586880,0.567063,0.577157,0.615868,0.617749,0.545984,0.566636,0.579341,0.552639,0.566150,0.534847,0.525053,0.552039,0.500509,0.545941,0.514522,0.476708,0.475979,0.483782,0.481319,0.472604,0.467439,0.425939,0.499068,0.473527,0.426399
0.590042,0.564419,0.549957,0.572932,0.663385,0.595647,0.595994,0.545613,0.583716,0.638473,0.568731,0.598603,0.615386,0.587786,0.611187,0.580455,0.601421,0.552855,0.676672,0.596231,0.594263,0.643587,0.570469,0.583444,0.573799,0.593437,0.590293,0.614741,0.586241,0.590438,0.573523,0.590632,0.565024,0.628662,0.601956,0.575760,0.528718,0.570492,0.493383,0.544202,0.518348,0.492947,0.466223,0.472495,0.562176,0.450468,0.449350,0.482588,0.467720,0.470236
0.519882,0.513215,0.688212,0.557543,0.559616,0.558914,0.595900,0.506630,0.594866,0.560290,0.592996,0.568283,0.550962,0.539827,0.475351,0.617171,0.519816,0.559514,0.659234,0.578661,0.616913,0.577563,0.639402,0.601688,0.581638,0.658734,0.601835,0.553687,0.587422,0.630514,0.566632,0.628469,0.628189,0.681307,0.563576,0.600668,0.510102,0.539429,0.556500,0.558403,0.530319,0.521243,0.481251,0.483909,0.487948,0.499250,0.475028,0.492428,0.498320,0.355509
0.540749,0.560441,0.535665,0.597141,0.595045,0.556722,0.566970,0.608005,0.554814,0.557414,0.600557,0.592394,0.626465,0.595228,0.592363,0.550901,0.545586,0.595708,0.499205,0.612213,0.636086,0.616937,0.599506,0.645170,0.610796,0.660186,0.705934,0.659794,0.655607,0.649279,0.621280,0.626321,0.611017,0.652355,0.523010,0.584195,0.605248,0.542882,0.572518,0.514137,0.565761,0.560632,0.566739,0.526758,0.460278,0.488141,0.503423,0.521134,0.373000,0.466168
