17.255090,17.537942,16.775799,16.497246,17.194492,16.235698,16.428011,16.170835,16.540326,15.394145,16.644697,14.907641,15.512408,15.477430,14.939098,16.006024,15.526553,15.263176,16.632051,15.441523,15.833311,16.521706,17.430111,17.378557,17.159452,16.324328,16.923008,17.209821,17.039519,16.915521,18.029399,18.719500,17.977960,19.210436,17.852618,18.157780,18.991980,18.745034,19.771149,19.764533,19.274930,19.024154,19.535833,20.440929,20.792697,20.053584,19.689927,19.958984,21.179462,20.734747
16.585380,16.110613,15.940069,17.149276,16.559333,15.627174,15.914061,15.885152,17.355225,14.765603,15.384353,15.837198,16.493206,14.540984,14.849874,15.862794,14.687584,15.875280,18.256590,16.295348,15.192867,15.758531,16.025428,17.665654,16.637188,16.101230,17.040549,17.349241,17.069127,16.994668,20.455460,18.698210,18.970299,18.108000,17.961476,18.238372,18.015100,20.667193,18.951706,20.595178,19.081622,19.900849,19.842631,19.127660,22.037909,19.915256,19.711181,21.095880,20.669507,21.121672
16.745290,15.614457,15.825662,15.646033,16.910864,15.881058,16.122015,15.297666,15.844765,15.089113,14.877245,15.020655,14.786029,18.288117,14.433176,14.363254,15.550643,14.983875,14.700706,15.157671,18.815243,15.564999,15.428217,19.150783,15.960147,21.115259,16.659385,19.107279,17.066685,17.784151,17.471310,17.561318,18.088793,18.472751,18.349781,18.429497,18.089767,18.640805,20.658397,18.558558,19.420321,20.602857,19.950543,20.598028,19.220049,20.238908,19.974002,20.164181,22.137920,20.500997
16.757449,15.510083,18.207137,16.849862,15.810389,15.456537,16.053237,16.584722,17.254485,15.829057,14.929988,15.693350,15.287683,14.688180,15.497587,15.638763,15.071479,14.935583,16.028561,15.014616,15.098177,16.200450,16.651587,16.520081,16.784651,17.122936,18.389397,17.727914,17.853690,17.436348,17.632527,17.461451,18.062038,17.281704,19.703664,17.713228,19.194773,19.974058,19.518358,21.981216,18.153280,18.889796,20.763362,18.840662,19.196252,20.320611,20.063104,20.583388,20.457888,20.698465
15.894391,16.343971,15.745373,15.665036,16.483866,14.825027,14.430137,15.904166,15.201981,16.298808,14.228839,14.476952,14.460827,14.076015,14.090405,15.556455,14.225183,14.513600,15.187573,16.354152,15.253078,15.349501,15.799233,16.409398,16.022592,17.503954,17.727494,16.656924,19.318738,17.136344,18.331667,17.688982,17.834821,16.939630,17.258132,17.850878,19.349120,18.681993,18.346530,19.274654,19.948688,19.045735,19.387022,19.439927,19.487270,19.203459,19.331940,20.573821,21.281907,20.141195
15.963126,15.166882,14.971916,17.166014,15.070425,18.657954,14.830247,14.253552,14.956602,15.460429,15.163174,15.256872,13.645536,15.738708,15.998547,16.236185,15.009574,14.704318,14.813681,14.497128,15.087012,14.667902,14.955447,16.143146,15.918335,16.431268,17.082101,16.920719,17.002727,16.852410,16.604149,16.557501,17.060656,17.517673,17.774834,18.769862,17.942589,18.712294,17.633181,18.768035,18.868664,20.310699,18.857693,18.993346,20.029065,18.868056,19.887567,19.177696,22.198600,19.889941
15.320135,15.505671,15.892989,15.985334,16.715004,14.787576,15.755832,14.057703,14.108026,13.803928,13.884054,14.885581,13.657050,13.838891,14.529220,14.880522,14.346488,14.187052,16.797995,14.840232,15.063979,15.308962,16.131700,15.007151,18.520359,15.862847,16.821599,15.731881,16.724655,18.977917,18.846544,17.608983,16.711488,18.672102,16.750013,17.185903,17.836084,17.259215,17.871782,19.127210,18.093717,19.511465,22.091284,19.372196,19.979557,20.684051,19.229842,20.440016,19.542171,20.283954
16.790736,15.180477,14.595039,14.812779,16.337651,14.436013,15.930270,14.161791,14.389048,14.377222,13.617910,13.906742,13.110000,13.731635,14.070192,13.375608,13.911337,14.867904,14.147234,15.347712,15.610567,15.517007,16.180519,14.809129,16.769461,15.338238,16.180731,18.403972,16.167391,16.600733,16.156903,19.036445,16.524497,17.826679,18.722075,18.261141,18.022579,17.964140,17.361377,20.250619,18.598755,18.560386,18.083917,18.925059,19.001681,21.342692,19.376239,19.565251,19.067933,19.383401
16.144438,14.686919,16.353890,16.227742,14.518680,15.168936,16.079615,14.452054,14.160383,14.075982,14.270177,13.486090,13.454513,14.043229,13.651224,13.485787,13.446142,14.493528,15.898824,15.135029,14.315295,14.645284,15.053684,17.654185,17.932761,17.841837,16.043766,21.138328,15.811416,16.173666,17.473659,16.986779,17.202398,16.497535,17.200332,16.961425,16.850452,17.346624,18.129893,18.733709,17.358316,18.378243,18.473032,18.899377,18.240192,18.410506,20.511606,18.850919,19.246460,19.471316
15.093054,15.786037,15.537326,14.930901,14.468873,14.549634,14.606164,13.911162,14.719528,15.037630,15.474110,15.206216,13.344839,13.748285,13.693064,13.853804,13.973516,14.310790,15.670858,14.892168,14.143122,15.878668,15.295480,15.716066,15.690279,15.895596,16.102379,15.109733,16.519415,15.808916,16.098548,16.590350,18.603144,16.325559,17.054302,17.059533,18.308650,17.367981,17.917671,17.306272,19.184173,17.479539,18.791335,18.739517,19.033221,18.136537,18.824247,20.041341,21.500661,19.447998
