0.605605,0.589175,0.627954,0.638607,0.595072,0.613911,0.646575,0.646345,0.659309,0.652412,0.690868,0.697209,0.692993,0.720179,0.717286,0.702870,0.733640,0.719646,0.761559,0.754976,0.762508,0.763793,0.807370,0.793212,0.798411,0.809640,0.834897,0.841383,0.851309,0.860334,0.898717,0.861675,0.867129,0.868644,0.900145,0.915053,0.898635,0.890941,0.895992,0.926482,0.932464,0.933186,0.916115,0.936136,0.938401,0.944616,0.960685,0.954053,0.967043,0.961479
0.600274,0.613550,0.584085,0.611443,0.616189,0.620694,0.634658,0.673481,0.639730,0.679959,0.641420,0.673461,0.690751,0.706971,0.718187,0.728908,0.718346,0.726141,0.759414,0.751198,0.742543,0.755609,0.770004,0.805571,0.809889,0.829943,0.820443,0.840608,0.858291,0.850838,0.872809,0.861049,0.873658,0.880090,0.871948,0.907205,0.895511,0.908691,0.921259,0.924691,0.932365,0.922615,0.920543,0.930259,0.905724,0.913857,0.920142,0.930190,0.959345,0.941199
0.583479,0.620275,0.598455,0.625079,0.603110,0.623456,0.617987,0.636503,0.665175,0.628076,0.674417,0.679479,0.673615,0.667676,0.703744,0.702808,0.726184,0.732738,0.771092,0.749490,0.746700,0.779034,0.790999,0.822301,0.824244,0.826813,0.856995,0.820654,0.840190,0.844473,0.862644,0.853344,0.896138,0.887742,0.871783,0.885168,0.913344,0.926843,0.951063,0.970688,0.929933,0.908307,0.891224,0.936514,0.920655,0.930984,0.931078,0.943194,0.968544,0.956963
0.582296,0.574156,0.570255,0.598582,0.613687,0.653342,0.632236,0.655105,0.637063,0.633244,0.645597,0.658570,0.717842,0.675294,0.714219,0.693637,0.736350,0.737508,0.739085,0.752529,0.753371,0.784573,0.780640,0.779007,0.789915,0.827064,0.863114,0.849000,0.854419,0.871230,0.898170,0.887267,0.883598,0.916921,0.910827,0.935392,0.915983,0.894998,0.895752,0.951769,0.955640,0.924559,0.923321,0.958167,0.915466,0.921906,0.951941,0.936947,0.947413,0.948594
0.585988,0.612137,0.596336,0.613527,0.573657,0.616545,0.610366,0.611732,0.625907,0.643898,0.674587,0.644120,0.677341,0.677990,0.690848,0.724777,0.727527,0.752927,0.738385,0.740911,0.761556,0.782307,0.793803,0.784270,0.817494,0.832221,0.884442,0.884596,0.847356,0.867396,0.855964,0.879710,0.903129,0.925337,0.896913,0.902999,0.880695,0.918904,0.905761,0.917371,0.913153,0.928619,0.900957,0.907726,0.972816,0.914708,0.920391,0.974706,0.980000,0.928311
0.568527,0.588363,0.620187,0.579889,0.600543,0.626277,0.628145,0.621966,0.634556,0.621309,0.650222,0.658983,0.677405,0.673615,0.702208,0.722721,0.719093,0.734472,0.741575,0.753388,0.753755,0.785328,0.791478,0.843467,0.847624,0.839754,0.832137,0.838022,0.889889,0.884044,0.897435,0.866842,0.921383,0.919513,0.897389,0.913066,0.929537,0.928553,0.924554,0.929413,0.927957,0.936003,0.960052,0.889861,0.931908,0.940489,0.944241,0.934540,0.912666,0.952324
0.600375,0.550347,0.599990,0.586546,0.598911,0.589271,0.609910,0.646893,0.642745,0.671762,0.671130,0.667666,0.700601,0.688082,0.705884,0.697576,0.715984,0.715078,0.757800,0.733115,0.781455,0.778428,0.816641,0.823491,0.856420,0.851027,0.823806,0.862959,0.855375,0.877807,0.923404,0.916772,0.900812,0.901638,0.925251,0.907345,0.920009,0.939479,0.955732,0.946929,0.896273,0.942080,0.938014,0.944104,0.965520,0.901314,0.928165,0.950366,0.914030,0.970271
0.571423,0.587236,0.569767,0.601725,0.613931,0.607115,0.615237,0.624211,0.612892,0.634466,0.643746,0.662989,0.684139,0.658748,0.686581,0.726847,0.700276,0.712064,0.743817,0.769330,0.769287,0.807389,0.814154,0.828973,0.838826,0.884609,0.854063,0.835723,0.911638,0.886718,0.906871,0.936952,0.893315,0.905761,0.904574,0.922504,0.946804,0.949875,0.946251,0.916598,0.900398,0.941312,0.931241,0.946872,0.950590,0.940448,0.951607,0.942987,0.949567,0.929711
0.556746,0.570793,0.589286,0.575550,0.599436,0.593554,0.604360,0.629497,0.588611,0.610040,0.616374,0.611482,0.651251,0.687605,0.681254,0.702255,0.731108,0.749115,0.738948,0.778947,0.772153,0.771528,0.791718,0.792044,0.818209,0.842892,0.878096,0.908202,0.866565,0.909623,0.894917,0.930707,0.927705,0.903972,0.957270,0.933647,0.937002,0.928566,0.935941,0.954314,0.942247,0.949834,0.948766,0.964049,0.933407,0.912449,0.956706,0.932134,0.958251,0.946700
0.552565,0.568460,0.604210,0.614108,0.586619,0.596265,0.620682,0.595450,0.625143,0.628186,0.644000,0.634179,0.631834,0.634937,0.664053,0.688657,0.705302,0.758995,0.759468,0.738765,0.778004,0.781264,0.800164,0.825180,0.849364,0.848623,0.888795,0.864579,0.898314,0.956180,0.925227,0.955833,0.939928,0.954632,0.947920,0.948927,0.939837,0.961545,0.938380,0.963671,0.969066,0.954070,0.940099,0.950712,0.935123,0.955255,0.905316,0.931018,0.901943,0.911437
